,Noise Level,Classifier,IndexRep,Accuracy
235,0.02518891687657431,MLP,8,0.8359375
236,0.02518891687657431,Random Forest,9,0.98046875
237,0.02518891687657431,SVM (RBF),9,0.96484375
238,0.02518891687657431,XGBoost,9,0.9765625
239,0.02518891687657431,MLP,9,0.90625
240,0.030226700251889168,Random Forest,0,0.9765625
241,0.030226700251889168,SVM (RBF),0,0.92578125
242,0.030226700251889168,XGBoost,0,0.94921875
243,0.030226700251889168,MLP,0,0.875
244,0.030226700251889168,Random Forest,1,0.9765625
245,0.030226700251889168,SVM (RBF),1,0.9609375
246,0.030226700251889168,XGBoost,1,0.96484375
247,0.030226700251889168,MLP,1,0.80078125
248,0.030226700251889168,Random Forest,2,0.96875
249,0.030226700251889168,SVM (RBF),2,0.94140625
250,0.030226700251889168,XGBoost,2,0.95703125
251,0.030226700251889168,MLP,2,0.87109375
252,0.030226700251889168,Random Forest,3,0.9765625
253,0.030226700251889168,SVM (RBF),3,0.9453125
254,0.030226700251889168,XGBoost,3,0.95703125
255,0.030226700251889168,MLP,3,0.83203125
256,0.030226700251889168,Random Forest,4,0.9609375
257,0.030226700251889168,SVM (RBF),4,0.95703125
258,0.030226700251889168,XGBoost,4,0.9609375
259,0.030226700251889168,MLP,4,0.83984375
260,0.030226700251889168,Random Forest,5,0.98046875
261,0.030226700251889168,SVM (RBF),5,0.9609375
262,0.030226700251889168,XGBoost,5,0.95703125
263,0.030226700251889168,MLP,5,0.84765625
264,0.030226700251889168,Random Forest,6,0.96875
265,0.030226700251889168,SVM (RBF),6,0.9609375
266,0.030226700251889168,XGBoost,6,0.96484375
267,0.030226700251889168,MLP,6,0.83984375
268,0.030226700251889168,Random Forest,7,0.9765625
269,0.030226700251889168,SVM (RBF),7,0.96875
270,0.030226700251889168,XGBoost,7,0.95703125
271,0.030226700251889168,MLP,7,0.84765625
272,0.030226700251889168,Random Forest,8,0.96875
273,0.030226700251889168,SVM (RBF),8,0.95703125
274,0.030226700251889168,XGBoost,8,0.95703125
275,0.030226700251889168,MLP,8,0.87890625
276,0.030226700251889168,Random Forest,9,0.98046875
277,0.030226700251889168,SVM (RBF),9,0.9453125
278,0.030226700251889168,XGBoost,9,0.96875
279,0.030226700251889168,MLP,9,0.85546875
280,0.03526448362720403,Random Forest,0,0.9609375
281,0.03526448362720403,SVM (RBF),0,0.953125
282,0.03526448362720403,XGBoost,0,0.953125
283,0.03526448362720403,MLP,0,0.44921875
284,0.03526448362720403,Random Forest,1,0.9921875
285,0.03526448362720403,SVM (RBF),1,0.953125
286,0.03526448362720403,XGBoost,1,0.96484375
287,0.03526448362720403,MLP,1,0.8359375
288,0.03526448362720403,Random Forest,2,0.97265625
289,0.03526448362720403,SVM (RBF),2,0.9453125
290,0.03526448362720403,XGBoost,2,0.95703125
291,0.03526448362720403,MLP,2,0.85546875
292,0.03526448362720403,Random Forest,3,0.9921875
293,0.03526448362720403,SVM (RBF),3,0.92578125
294,0.03526448362720403,XGBoost,3,0.953125
295,0.03526448362720403,MLP,3,0.8359375
296,0.03526448362720403,Random Forest,4,0.97265625
297,0.03526448362720403,SVM (RBF),4,0.9609375
298,0.03526448362720403,XGBoost,4,0.94921875
299,0.03526448362720403,MLP,4,0.79296875
300,0.03526448362720403,Random Forest,5,0.95703125
301,0.03526448362720403,SVM (RBF),5,0.921875
302,0.03526448362720403,XGBoost,5,0.9453125
303,0.03526448362720403,MLP,5,0.8359375
304,0.03526448362720403,Random Forest,6,0.984375
305,0.03526448362720403,SVM (RBF),6,0.94921875
306,0.03526448362720403,XGBoost,6,0.96484375
307,0.03526448362720403,MLP,6,0.8359375
308,0.03526448362720403,Random Forest,7,0.98046875
309,0.03526448362720403,SVM (RBF),7,0.953125
310,0.03526448362720403,XGBoost,7,0.96484375
311,0.03526448362720403,MLP,7,0.82421875
312,0.03526448362720403,Random Forest,8,0.9765625
313,0.03526448362720403,SVM (RBF),8,0.95703125
314,0.03526448362720403,XGBoost,8,0.95703125
315,0.03526448362720403,MLP,8,0.875
316,0.03526448362720403,Random Forest,9,0.984375
317,0.03526448362720403,SVM (RBF),9,0.95703125
318,0.03526448362720403,XGBoost,9,0.96875
319,0.03526448362720403,MLP,9,0.83203125
320,0.04030226700251889,Random Forest,0,0.9765625
321,0.04030226700251889,SVM (RBF),0,0.9453125
322,0.04030226700251889,XGBoost,0,0.97265625
323,0.04030226700251889,MLP,0,0.8671875
324,0.04030226700251889,Random Forest,1,0.98828125
325,0.04030226700251889,SVM (RBF),1,0.9609375
326,0.04030226700251889,XGBoost,1,0.94921875
327,0.04030226700251889,MLP,1,0.7265625
328,0.04030226700251889,Random Forest,2,0.97265625
329,0.04030226700251889,SVM (RBF),2,0.93359375
330,0.04030226700251889,XGBoost,2,0.95703125
331,0.04030226700251889,MLP,2,0.796875
332,0.04030226700251889,Random Forest,3,0.9609375
333,0.04030226700251889,SVM (RBF),3,0.9140625
334,0.04030226700251889,XGBoost,3,0.9609375
335,0.04030226700251889,MLP,3,0.84765625
336,0.04030226700251889,Random Forest,4,0.9765625
337,0.04030226700251889,SVM (RBF),4,0.9609375
338,0.04030226700251889,XGBoost,4,0.953125
339,0.04030226700251889,MLP,4,0.85546875
340,0.04030226700251889,Random Forest,5,0.96875
341,0.04030226700251889,SVM (RBF),5,0.94921875
